id,type,frame,magnitude,map,path
aEP_fga_xiliu_mk2_missile_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_missile_normal.png
aEP_ftr_bom_nuke_bomb_shot1,missile,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_nuke/proj00_normal.png
aEP_ftr_bom_nuke_bomb_shot2,missile,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_nuke/proj00_normal.png
aEP_ftr_ut_maodian_ads_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/bomblet_normal.png
aEP_ftr_ut_shendu_mine_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/proj_normal.png
aEP_m_l_blasthammer_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_blasthammer/missile_normal.png
aEP_m_l_harpoon_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/m_normal.png
aEP_m_m_blasthammer_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_blasthammer/m_missile_normal.png
aEP_m_m_fluxtube_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_fluxtube/shot_normal.png
aEP_m_m_magnetmine_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_magnetmine/proj_normal.png
aEP_m_m_phasemine_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_phasemine/proj_normal.png
aEP_m_m_phasemine_shot2,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_phasemine/proj_normal.png
aEP_m_s_bomblance_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_normal.png
aEP_m_s_breachdoor_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_breachdoor/proj_normal.png
aEP_m_s_cluster_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_cluster/s2_normal.png
aEP_m_s_cluster_shot2,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/bomblet_normal.png
aEP_m_s_era_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_era/shot_normal.png
aEP_m_s_expander_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_expander/proj_normal.png
aEP_m_s_harpoon_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/s_normal.png
aEP_m_s_magnetmine_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_magnetmine/proj_normal.png
